date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source
2018-10-20,151.9,2,6,17,2005,南北,海淀区,wudaokou,橡树湾,81924,12442990,362,0,39.95654397015527,116.26310822586117,79481,realistic_mock
2018-10-20,62.3,2,4,31,2002,东南,海淀区,shangdi,橡树湾,64953,4045319,100,0,39.9343765899217,116.30157166231486,64782,realistic_mock
2018-10-22,114.6,4,20,24,2002,东西,海淀区,shoujingmao,华清嘉园,78376,8981964,322,0,39.93276367370146,116.3067716725729,74352,realistic_mock
2018-10-23,136.6,3,7,24,1998,东南,海淀区,zhongguancun,上地东里,72748,9934827,522,0,39.934544954752695,116.28566990194498,73204,realistic_mock
2018-10-28,98.7,3,5,12,2002,南北,海淀区,shoujingmao,观山园,103780,10247152,100,0,39.92334241016692,116.25775342800617,102240,realistic_mock
2018-10-29,42.0,1,3,23,2002,南,海淀区,xierqi,万柳书院,77882,3267625,113,0,39.97760401899078,116.25405169123356,74408,realistic_mock
2018-11-01,93.0,3,14,30,2008,东西,海淀区,zhongguancun,郦城,80581,7491340,126,0,39.956377848334824,116.28082483743425,75231,realistic_mock
2018-11-03,104.1,3,17,18,2005,北,海淀区,zhongguancun,观山园,93016,9681633,100,0,39.95058502469683,116.27207909441627,83537,realistic_mock
2018-11-04,51.4,2,10,30,2020,东南,海淀区,haidian,郦城,79672,4095528,290,0,39.979512472680945,116.25327729218934,75183,realistic_mock
2018-11-06,97.2,1,4,16,2015,南北,海淀区,haidian,紫金庄园,83622,8126571,1414,0,39.92777902402947,116.30375993710085,78163,realistic_mock
2018-11-09,111.0,2,9,25,2020,东南,海淀区,xierqi,涧桥泊屋,87363,9697728,133,0,39.96856664263272,116.26116603371635,82993,realistic_mock
2018-11-10,137.8,2,24,27,2005,南北,海淀区,zhongguancun,美丽园,90514,12471645,331,0,39.95001671211247,116.25416364515425,95204,realistic_mock
2018-11-12,75.3,2,21,22,2005,北,海淀区,xierqi,橡树湾,88162,6640867,323,0,39.95791597777109,116.27634694645695,84661,realistic_mock
2018-11-12,50.3,3,13,14,2002,北,海淀区,shoujingmao,博雅西园,84567,4251722,161,0,39.95344429785885,116.29242091765636,89889,realistic_mock
2018-11-15,133.2,3,15,29,2012,北,海淀区,xierqi,博雅西园,85360,11370743,1098,0,39.94747515003198,116.25765547435725,85787,realistic_mock
2018-11-17,122.1,1,22,31,2002,北,海淀区,shangdi,美丽园,88572,10818521,491,0,39.939782730524854,116.27344502086255,91700,realistic_mock
2018-11-18,40.0,1,16,22,2020,北,海淀区,shoujingmao,华清嘉园,101966,4078647,100,0,39.9503499907794,116.30796072576766,101230,realistic_mock
2018-11-20,126.2,2,1,28,2018,北,海淀区,wudaokou,紫金庄园,100885,12730289,230,0,39.942868598917585,116.30596872089822,102725,realistic_mock
2018-11-22,48.7,1,5,13,2012,南北,海淀区,haidian,华清嘉园,97176,4733102,921,0,39.97556372387106,116.29789222954464,92392,realistic_mock
2018-11-25,129.9,2,16,28,2012,南,海淀区,haidian,橡树湾,86761,11267518,795,0,39.951913344740454,116.29736593165171,88632,realistic_mock
2018-11-28,57.7,3,4,23,2005,南北,海淀区,zhongguancun,美丽园,85671,4945982,346,0,39.923270715646275,116.2688426284151,78136,realistic_mock
2018-11-29,72.4,2,14,15,2018,东西,海淀区,haidian,郦城,74802,5417476,100,0,39.933416866069784,116.30743937327368,78364,realistic_mock
2018-12-02,95.0,4,6,21,2008,东南,海淀区,xierqi,博雅西园,100464,9542572,1427,0,39.94153608561518,116.27431617421396,98439,realistic_mock
2018-12-03,65.5,2,4,31,1998,东西,海淀区,wudaokou,紫金庄园,84901,5561625,756,0,39.94881601553994,116.3022246497135,92750,realistic_mock
2018-12-03,89.7,2,20,26,2018,东西,海淀区,haidian,博雅西园,79308,7110564,514,0,39.92054324969482,116.28536723936908,71275,realistic_mock
2018-12-07,109.0,2,6,13,1998,西南,海淀区,zhongguancun,博雅西园,73198,7981684,851,0,39.935399701393756,116.28557908486533,74123,realistic_mock
2018-12-08,102.0,4,11,15,2015,东南,海淀区,shangdi,紫金庄园,85062,8676064,778,0,39.93625684848994,116.2953277027859,90209,realistic_mock
2018-12-11,74.6,3,15,20,2020,东南,海淀区,shangdi,紫金庄园,78637,5864260,504,0,39.943189623371836,116.26267577501629,79682,realistic_mock
2018-12-18,86.2,2,5,11,2002,南北,海淀区,haidian,世纪城,77624,6694879,233,0,39.97905406995407,116.27374247781442,77118,realistic_mock
2018-12-24,90.1,2,22,23,2015,南北,海淀区,wudaokou,涧桥泊屋,87220,7861677,120,0,39.973447583101425,116.26828979681889,91272,realistic_mock
2018-12-29,94.3,2,15,21,2020,西南,海淀区,wudaokou,橡树湾,94600,8921730,144,0,39.958390610376675,116.2997695581891,101187,realistic_mock
2018-12-29,91.8,1,22,24,2018,东西,海淀区,shangdi,万柳书院,80081,7349541,433,0,39.94647475258587,116.29026674990247,82022,realistic_mock
2018-12-30,80.3,3,3,14,2012,南北,海淀区,xierqi,世纪城,95093,7632220,199,0,39.97737333143894,116.25798870025069,96550,realistic_mock
2018-12-31,77.9,2,5,11,2005,南北,海淀区,shangdi,当代城市家园,87258,6796610,189,0,39.93446508993978,116.26230271971039,91322,realistic_mock
2018-12-31,85.2,3,25,26,1998,北,海淀区,xierqi,上地东里,88093,7508024,147,0,39.942123509328255,116.29618388509782,86101,realistic_mock
2019-01-03,60.6,3,25,27,2002,西南,海淀区,haidian,橡树湾,95336,5773773,232,0,39.97407065739304,116.2950401408569,107797,realistic_mock
2019-01-05,91.0,1,17,18,2012,西南,海淀区,shoujingmao,紫金庄园,90097,8203339,145,0,39.95557896205805,116.28226101130531,86964,realistic_mock
2019-01-06,79.2,4,14,29,2020,南,海淀区,wudaokou,当代城市家园,96430,7635733,243,0,39.94066568277304,116.2916244779219,99357,realistic_mock
2019-01-07,86.3,2,4,7,2005,北,海淀区,zhongguancun,曙光花园,71289,6149478,270,0,39.975311986130905,116.27883188058951,69532,realistic_mock
2019-01-09,40.0,1,17,30,2005,西南,海淀区,zhongguancun,郦城,75941,3037666,546,0,39.93009419474651,116.26139608461966,76217,realistic_mock
2019-01-13,109.7,2,22,23,2020,西南,海淀区,wudaokou,郦城,83851,9198377,246,0,39.931519517013854,116.26349250550834,81962,realistic_mock
2019-01-19,93.7,3,18,26,1998,南北,海淀区,wudaokou,上地西里,80183,7512148,460,0,39.95527602398206,116.3005414072631,85870,realistic_mock
2019-01-21,93.8,1,17,18,1998,东西,海淀区,wudaokou,上地东里,76649,7189857,502,0,39.94922092350202,116.27552007575643,81804,realistic_mock
2019-01-22,115.7,2,5,14,2002,南,海淀区,shangdi,美丽园,94733,10956223,1131,0,39.96025189322012,116.28986542719556,93296,realistic_mock
2019-01-23,61.4,3,22,24,2005,北,海淀区,haidian,上地东里,79383,4875472,323,0,39.96777115690603,116.25022606167303,85651,realistic_mock
2019-01-24,90.1,3,16,30,2018,西南,海淀区,shoujingmao,华清嘉园,91215,8219015,195,0,39.97800236840111,116.29182997525743,78061,realistic_mock
2019-01-28,85.8,2,14,29,1998,北,海淀区,zhongguancun,上地东里,86323,7402605,1026,0,39.96046380269212,116.261740865127,84017,realistic_mock
2019-01-31,82.5,2,15,16,2012,南北,海淀区,shangdi,博雅西园,80553,6643916,742,0,39.969096054089576,116.30917977927308,75725,realistic_mock
2019-02-01,116.9,1,3,27,2005,南,海淀区,zhongguancun,观山园,64688,7564457,252,0,39.95975499586244,116.29595749027833,75375,realistic_mock
2019-02-01,83.1,3,5,31,2020,南北,海淀区,zhongguancun,美丽园,79151,6575397,690,0,39.975314443322915,116.29744529020046,77205,realistic_mock
2019-02-03,121.3,3,2,25,2012,西南,海淀区,zhongguancun,橡树湾,92630,11235693,376,0,39.955692620566055,116.28060590002049,89695,realistic_mock
2019-02-03,102.6,2,4,18,2005,东西,海淀区,shoujingmao,郦城,81099,8323799,854,0,39.96942668540607,116.29330329316304,79478,realistic_mock
2019-02-04,56.0,4,17,24,2005,西南,海淀区,wudaokou,橡树湾,73628,4126846,140,0,39.927058773668854,116.27428749565924,72545,realistic_mock
2019-02-09,112.1,1,22,23,2018,东西,海淀区,shangdi,观山园,79243,8880898,217,0,39.93537241661567,116.28669082265195,73327,realistic_mock
2019-02-09,57.7,4,26,27,2018,东西,海淀区,xierqi,美丽园,102604,5917715,238,0,39.95218582380737,116.29452555555349,105880,realistic_mock
2019-02-11,40.0,2,16,27,2005,南北,海淀区,wudaokou,观山园,73298,2931932,549,0,39.92075578407631,116.28866910369123,72587,realistic_mock
2019-02-11,40.0,2,3,16,2018,东西,海淀区,zhongguancun,紫金庄园,79866,3194671,751,0,39.951865120693114,116.30050340170469,80908,realistic_mock
2019-02-15,92.0,2,18,29,2002,北,海淀区,zhongguancun,博雅西园,76988,7085374,394,0,39.953971159059044,116.2867289892968,68430,realistic_mock
2019-02-17,64.8,3,21,22,2015,南,海淀区,shangdi,华清嘉园,83639,5416041,550,0,39.95298587307597,116.27714118230872,85852,realistic_mock
2019-02-18,138.7,3,4,8,2002,东西,海淀区,shoujingmao,上地东里,96363,13364061,339,0,39.96328817227229,116.28302018986572,95023,realistic_mock
2019-02-18,89.1,3,4,20,2002,北,海淀区,wudaokou,世纪城,77208,6879716,250,0,39.9538221331651,116.30999228629645,84050,realistic_mock
2019-02-21,138.0,3,22,25,1998,东西,海淀区,shoujingmao,当代城市家园,92425,12756718,414,0,39.96124234794547,116.27235164716816,96796,realistic_mock
2019-02-22,95.4,2,23,24,2005,南北,海淀区,shangdi,橡树湾,86462,8245320,717,0,39.943702432140896,116.283853078622,89402,realistic_mock
2019-02-28,100.2,2,9,10,2018,东南,海淀区,shoujingmao,上地东里,81340,8150143,183,0,39.942188795359236,116.25314130121124,79074,realistic_mock
2019-03-04,104.9,2,16,30,2008,东西,海淀区,zhongguancun,郦城,79964,8392141,135,0,39.941247838180864,116.25173470939599,80143,realistic_mock
2019-03-04,73.2,2,21,22,2005,东西,海淀区,haidian,华清嘉园,100478,7359917,333,0,39.97912203873451,116.27826392716163,101765,realistic_mock
2019-03-05,129.7,4,24,30,2008,东西,海淀区,xierqi,世纪城,95168,12344118,330,0,39.953162233402736,116.2568845175003,95591,realistic_mock
2019-03-07,67.2,1,7,28,2005,东西,海淀区,wudaokou,郦城,68988,4633496,100,0,39.95223861554022,116.30539355270918,75149,realistic_mock
2019-03-13,69.8,1,3,18,2005,南,海淀区,shoujingmao,郦城,79277,5530879,512,0,39.961038819953615,116.3078036027022,86218,realistic_mock
2019-03-14,123.8,4,11,27,2002,西南,海淀区,haidian,华清嘉园,90838,11249087,498,0,39.944964828630134,116.30484406166826,94749,realistic_mock
2019-03-16,64.4,3,17,18,1998,东西,海淀区,shoujingmao,涧桥泊屋,93454,6019362,100,0,39.936849138213866,116.30825518731162,94638,realistic_mock
2019-03-17,125.8,2,20,21,2012,南北,海淀区,shoujingmao,紫金庄园,87553,11014029,2526,0,39.93127555747243,116.25888358556934,83264,realistic_mock
2019-03-20,76.2,3,26,27,2018,东南,海淀区,shangdi,华清嘉园,88190,6716331,100,0,39.930222035046896,116.27998234040008,82745,realistic_mock
2019-03-20,109.1,2,21,22,2012,东南,海淀区,haidian,橡树湾,81571,8899024,100,0,39.94623776103002,116.29392589534807,77085,realistic_mock
2019-03-20,101.9,2,9,10,2018,东西,海淀区,xierqi,观山园,95792,9759570,138,0,39.955834638099326,116.29303850474001,84618,realistic_mock
2019-03-22,64.7,1,3,31,2020,南,海淀区,zhongguancun,紫金庄园,80104,5185585,151,0,39.943588827769645,116.2642154396338,83208,realistic_mock
2019-03-27,71.4,2,9,28,2015,东南,海淀区,wudaokou,紫金庄园,68211,4868652,172,0,39.93300546267932,116.28513084254887,72288,realistic_mock
2019-03-28,140.0,4,20,21,1998,南北,海淀区,shangdi,当代城市家园,85566,11978893,419,0,39.972803400400046,116.26527463909284,81963,realistic_mock
2019-03-30,63.3,1,15,16,1998,南,海淀区,xierqi,涧桥泊屋,80555,5102549,987,0,39.97752214444447,116.25347183386546,77047,realistic_mock
2019-03-31,101.0,2,4,20,2020,东南,海淀区,xierqi,上地西里,80490,8125727,100,0,39.92573981518513,116.25227501664442,86604,realistic_mock
2019-04-03,80.6,3,7,29,2020,南北,海淀区,xierqi,华清嘉园,89683,7228147,100,0,39.97085444178742,116.28777061932917,94662,realistic_mock
2019-04-06,89.2,3,9,17,2018,南北,海淀区,haidian,万城华府,92143,8218597,125,0,39.96818798533618,116.25264873372525,94113,realistic_mock
2019-04-06,75.3,2,25,26,2012,南北,海淀区,shoujingmao,博雅西园,85782,6459129,594,0,39.96708055884373,116.26369004006284,85273,realistic_mock
2019-04-09,79.3,3,13,14,2008,西南,海淀区,xierqi,万城华府,88495,7020984,249,0,39.94543073147004,116.27598567027123,83803,realistic_mock
2019-04-13,71.4,4,16,21,2020,东南,海淀区,zhongguancun,当代城市家园,78363,5596394,120,0,39.93854805753522,116.2912608324708,68570,realistic_mock
2019-04-14,76.3,2,3,31,2002,南北,海淀区,zhongguancun,华清嘉园,82359,6286066,100,0,39.95036839116168,116.29887750336155,82474,realistic_mock
2019-04-17,159.8,4,7,8,2018,东西,海淀区,shoujingmao,涧桥泊屋,91289,14588614,226,0,39.96972002861202,116.29937328409761,88870,realistic_mock
2019-04-20,99.3,2,21,22,2018,西南,海淀区,haidian,华清嘉园,88294,8766325,825,0,39.9645638518258,116.28956394479432,86032,realistic_mock
2019-04-22,73.5,2,13,30,2005,北,海淀区,xierqi,万城华府,86893,6384471,1310,0,39.938034626483244,116.30168687528426,87102,realistic_mock
2019-04-24,85.9,2,15,22,2002,西南,海淀区,xierqi,华清嘉园,77037,6618283,890,0,39.942095614293805,116.29346176239379,71969,realistic_mock
2019-04-26,64.6,3,25,26,2020,西南,海淀区,xierqi,郦城,80694,5210971,791,0,39.950625631767636,116.27287144817761,88587,realistic_mock
2019-04-28,104.3,1,20,23,2005,东西,海淀区,shangdi,世纪城,77862,8117994,622,0,39.921872813620325,116.30801193301761,68337,realistic_mock
2019-05-09,90.2,2,10,11,2020,南北,海淀区,shangdi,美丽园,77681,7006826,459,0,39.93451590081894,116.2928371579504,80063,realistic_mock
2019-05-10,107.5,2,11,23,2005,西南,海淀区,xierqi,橡树湾,93836,10091751,100,0,39.97550283052058,116.28789861090497,94623,realistic_mock
2019-05-10,101.0,3,24,25,2002,西南,海淀区,haidian,万柳书院,81085,8189429,100,0,39.93085190331256,116.2692631971228,79289,realistic_mock
2019-05-10,119.3,2,21,26,2020,西南,海淀区,shangdi,万城华府,89281,10650493,102,0,39.960201952268456,116.27809981115603,87116,realistic_mock
2019-05-11,136.2,3,3,10,1998,东南,海淀区,shangdi,郦城,77928,10611355,100,0,39.97951738224819,116.29518518366648,79882,realistic_mock
2019-05-12,148.1,3,4,24,2015,东西,海淀区,haidian,万城华府,87537,12960084,100,0,39.96599343766201,116.29315268685802,89100,realistic_mock
2019-05-12,135.2,3,24,25,2020,北,海淀区,wudaokou,观山园,100988,13656394,312,0,39.92888604791763,116.29477882875415,99097,realistic_mock
2019-05-15,81.4,3,13,14,2012,北,海淀区,wudaokou,万柳书院,92108,7496899,201,0,39.94783364122643,116.26250053607527,99130,realistic_mock
2019-05-16,86.8,2,19,30,2008,东西,海淀区,zhongguancun,华清嘉园,88659,7695256,528,0,39.9605675238553,116.25830612959976,96917,realistic_mock
2019-05-17,93.4,3,2,15,2012,北,海淀区,zhongguancun,万柳书院,88734,8287284,820,0,39.96822032461395,116.26119420353317,89220,realistic_mock
2019-05-21,60.5,3,26,27,2012,南,海淀区,zhongguancun,世纪城,77855,4707173,446,0,39.949833751701206,116.30701842082418,80623,realistic_mock
2019-05-22,70.9,3,27,28,2002,东南,海淀区,wudaokou,郦城,83437,5912784,158,0,39.9325935705383,116.27951255756766,88171,realistic_mock
2019-05-24,96.9,2,9,11,2015,东南,海淀区,shoujingmao,当代城市家园,85104,8244910,196,0,39.93530692360028,116.273947902144,91266,realistic_mock
2019-05-27,88.3,1,8,28,2020,南,海淀区,wudaokou,橡树湾,83246,7354454,972,0,39.931677778832196,116.28677864049536,84434,realistic_mock
2019-05-29,66.3,2,4,12,2015,东南,海淀区,haidian,上地东里,86512,5735013,572,0,39.93126334434154,116.25530309681908,89640,realistic_mock
2019-06-03,99.5,1,7,16,2018,南,海淀区,zhongguancun,紫金庄园,93198,9276850,202,0,39.96864032340575,116.30121926876696,90444,realistic_mock
2019-06-03,108.6,2,11,15,2018,东南,海淀区,zhongguancun,观山园,83497,9068227,260,0,39.96491609957313,116.28966679446866,79893,realistic_mock
2019-06-04,135.4,3,22,23,2015,东西,海淀区,haidian,上地东里,89681,12143805,100,0,39.92451920255267,116.28845786375985,92567,realistic_mock
2019-06-06,85.4,4,26,27,2008,南,海淀区,haidian,曙光花园,85930,7342437,1226,0,39.92321267905356,116.29255632070019,76868,realistic_mock
2019-06-06,101.7,3,16,22,2002,西南,海淀区,shangdi,观山园,95353,9692799,100,0,39.967727057490656,116.28730556316573,91617,realistic_mock
2019-06-08,139.2,1,18,25,2018,东南,海淀区,zhongguancun,观山园,99796,13886986,100,0,39.93170161910132,116.29760023331568,104576,realistic_mock
2019-06-09,87.6,4,20,21,2018,北,海淀区,wudaokou,华清嘉园,90606,7936268,362,0,39.95083527157409,116.2520606030612,85464,realistic_mock
2019-06-13,108.4,4,10,12,1998,东南,海淀区,shangdi,郦城,96251,10429925,445,0,39.925967695847135,116.27283455648269,100039,realistic_mock
2019-06-13,68.3,2,13,15,2018,南,海淀区,wudaokou,世纪城,73641,5029230,100,0,39.93576172862012,116.30248596375324,75600,realistic_mock
2019-06-14,74.5,1,12,31,2008,东西,海淀区,shangdi,美丽园,105082,7828833,109,0,39.95184424131721,116.28905744010709,109282,realistic_mock
2019-06-17,97.2,3,27,28,2002,南,海淀区,shangdi,当代城市家园,72249,7021035,100,0,39.94532205560766,116.26770244245925,72791,realistic_mock
2019-06-17,51.1,1,14,21,2002,南北,海淀区,haidian,博雅西园,74471,3805670,706,0,39.94585325141971,116.26492285635526,81975,realistic_mock
2019-06-20,62.6,2,27,28,2020,东南,海淀区,wudaokou,郦城,91295,5714507,206,0,39.92389353482654,116.26523492483607,95385,realistic_mock
2019-06-20,116.1,2,4,10,2015,西南,海淀区,zhongguancun,上地西里,87851,10199466,183,0,39.95331579935648,116.25599591262326,85337,realistic_mock
2019-06-26,70.0,1,7,20,2018,东西,海淀区,xierqi,橡树湾,91223,6389783,240,0,39.93982348841994,116.28535287686087,95844,realistic_mock
2019-06-27,109.4,3,27,28,2002,南,海淀区,wudaokou,当代城市家园,97920,10712497,100,0,39.9726706490285,116.30839722299635,97302,realistic_mock
2019-06-28,93.0,3,15,21,2005,南,海淀区,xierqi,华清嘉园,79316,7378109,196,0,39.922233302274165,116.30505604177571,78954,realistic_mock
2019-06-29,122.1,2,3,24,2015,北,海淀区,wudaokou,郦城,93719,11443349,437,0,39.93600822692554,116.25702248896131,95952,realistic_mock
2019-07-01,100.2,3,17,31,2015,南北,海淀区,wudaokou,橡树湾,83287,8349148,339,0,39.9442711714675,116.27181668695141,81187,realistic_mock
2019-07-01,79.3,4,11,30,1998,西南,海淀区,wudaokou,观山园,79648,6314049,622,0,39.97351232868865,116.2760290451746,84020,realistic_mock
2019-07-05,85.7,2,4,30,2020,西南,海淀区,shoujingmao,观山园,95548,8192606,984,0,39.930444043019804,116.3035495476002,93756,realistic_mock
