date,area,rooms,floor,year_built,price_per_sqm,total_price,district,source
2016-03-08,73.1,3,17,2000,57770,4224152,海淀区,public_trend_based
2016-03-01,113.6,3,5,1995,61945,7038490,海淀区,public_trend_based
2016-03-24,77.4,3,10,2020,72310,5595939,海淀区,public_trend_based
2016-03-25,81.1,2,2,2015,61874,5015932,海淀区,public_trend_based
2016-03-13,80.4,2,22,2010,67095,5393879,海淀区,public_trend_based
2016-03-12,130.9,2,11,2010,56436,7385887,海淀区,public_trend_based
2016-03-27,85.7,3,9,2010,49331,4225756,海淀区,public_trend_based
2016-03-21,72.9,2,21,2020,65372,4762519,海淀区,public_trend_based
2016-03-23,110.4,2,19,2010,58431,6453643,海淀区,public_trend_based
2016-03-21,121.1,2,4,2010,63536,7695177,海淀区,public_trend_based
2016-03-15,83.0,2,20,2020,81640,6773593,海淀区,public_trend_based
2016-03-04,76.3,3,13,1995,64235,4901521,海淀区,public_trend_based
2016-03-20,80.4,3,9,2015,61059,4909080,海淀区,public_trend_based
2016-03-07,134.6,3,14,2000,54740,7367821,海淀区,public_trend_based
2016-03-04,130.0,1,21,2000,60435,7854057,海淀区,public_trend_based
2016-03-15,155.7,3,9,2005,65637,10218376,海淀区,public_trend_based
2016-03-16,69.2,1,22,2010,60546,4187827,海淀区,public_trend_based
2016-03-02,40.0,3,13,1995,58880,2355200,海淀区,public_trend_based
2016-03-21,77.2,3,14,2000,48735,3760451,海淀区,public_trend_based
2016-03-15,61.6,2,16,2005,74750,4604305,海淀区,public_trend_based
2016-03-12,102.4,2,22,1995,62705,6418907,海淀区,public_trend_based
2016-03-08,118.4,3,15,2005,53317,6313405,海淀区,public_trend_based
2016-03-26,92.0,1,21,1995,57085,5253110,海淀区,public_trend_based
2016-03-05,96.2,2,23,2020,71593,6887578,海淀区,public_trend_based
2016-03-11,121.8,3,19,2020,82141,10005849,海淀区,public_trend_based
2016-03-16,119.4,3,19,2000,64279,7676854,海淀区,public_trend_based
2016-03-26,80.4,1,17,2000,60149,4838319,海淀区,public_trend_based
2016-03-01,61.2,3,18,2005,73185,4475958,海淀区,public_trend_based
2016-03-18,92.0,3,17,2010,68582,6310970,海淀区,public_trend_based
2016-03-02,89.6,3,21,2010,72733,6517656,海淀区,public_trend_based
2016-03-26,74.8,2,5,1995,53305,3989015,海淀区,public_trend_based
2016-03-03,79.4,4,19,2005,75053,5957692,海淀区,public_trend_based
2016-03-26,113.8,2,8,2015,66036,7514756,海淀区,public_trend_based
2016-03-18,99.9,1,24,2010,55367,5531102,海淀区,public_trend_based
2016-03-25,117.6,4,18,2015,77891,9163246,海淀区,public_trend_based
2016-04-10,95.6,2,9,2005,52675,5034224,海淀区,public_trend_based
2016-04-10,71.2,3,21,2015,77355,5509709,海淀区,public_trend_based
2016-04-15,76.6,2,5,2015,69372,5311145,海淀区,public_trend_based
2016-04-08,83.9,2,14,2005,71052,5959061,海淀区,public_trend_based
2016-04-12,86.6,1,24,2000,67973,5888566,海淀区,public_trend_based
2016-04-15,104.7,3,11,2000,58157,6087780,海淀区,public_trend_based
2016-04-15,66.5,2,20,2000,59254,3938873,海淀区,public_trend_based
2016-04-25,63.6,4,22,2015,79153,5033848,海淀区,public_trend_based
2016-04-04,49.3,2,3,2000,54613,2692312,海淀区,public_trend_based
2016-04-06,62.8,1,23,2005,69877,4390138,海淀区,public_trend_based
2016-04-13,88.7,1,15,2005,53199,4718310,海淀区,public_trend_based
2016-04-09,121.8,2,15,1995,67712,8249165,海淀区,public_trend_based
2016-04-08,60.9,2,9,2020,58045,3536798,海淀区,public_trend_based
2016-04-14,40.0,3,16,2000,75499,3019960,海淀区,public_trend_based
2016-04-05,73.8,1,18,2010,67744,4996413,海淀区,public_trend_based
2016-04-08,99.2,2,19,1995,57198,5672010,海淀区,public_trend_based
2016-04-16,51.5,2,5,2005,57599,2967309,海淀区,public_trend_based
2016-04-25,91.8,1,22,2010,63733,5852961,海淀区,public_trend_based
2016-04-07,87.6,4,11,2020,62878,5507262,海淀区,public_trend_based
2016-04-20,72.1,3,22,2020,83563,6022328,海淀区,public_trend_based
2016-04-11,114.8,4,15,2005,64023,7351732,海淀区,public_trend_based
2016-04-02,102.2,1,16,2005,63033,6440747,海淀区,public_trend_based
2016-04-20,115.3,3,10,2005,56624,6526303,海淀区,public_trend_based
2016-04-09,92.5,2,23,2010,61376,5675555,海淀区,public_trend_based
2016-04-04,116.1,2,12,1995,64782,7520291,海淀区,public_trend_based
2016-04-02,51.3,2,4,2005,60259,3090042,海淀区,public_trend_based
2016-04-05,57.1,2,22,2015,63187,3608497,海淀区,public_trend_based
2016-04-24,107.0,3,12,2010,62466,6684539,海淀区,public_trend_based
2016-04-23,62.5,1,3,2020,69116,4317311,海淀区,public_trend_based
2016-04-25,66.2,3,6,2015,72930,4826741,海淀区,public_trend_based
2016-04-08,111.3,2,2,2010,63191,7032346,海淀区,public_trend_based
2016-04-13,69.5,3,12,2020,79101,5498073,海淀区,public_trend_based
2016-04-09,91.2,1,15,1995,53223,4854623,海淀区,public_trend_based
2016-04-06,99.4,2,4,2005,60762,6039071,海淀区,public_trend_based
2016-04-04,69.4,2,8,2020,65417,4543201,海淀区,public_trend_based
2016-04-17,58.5,3,4,1995,79283,4640351,海淀区,public_trend_based
2016-04-19,86.0,3,13,2005,82976,7132476,海淀区,public_trend_based
2016-04-02,101.7,4,19,1995,57211,5817815,海淀区,public_trend_based
2016-04-20,102.9,2,18,2020,71031,7309169,海淀区,public_trend_based
2016-04-09,86.9,2,10,2015,76824,6675194,海淀区,public_trend_based
2016-04-03,122.3,2,14,2010,70117,8578777,海淀区,public_trend_based
2016-04-06,69.9,2,14,2000,70482,4926898,海淀区,public_trend_based
2016-04-05,86.9,1,6,2000,61596,5352347,海淀区,public_trend_based
2016-04-16,99.3,2,21,2020,60892,6049547,海淀区,public_trend_based
2016-04-02,91.1,3,6,2000,67416,6143561,海淀区,public_trend_based
2016-04-14,95.2,1,14,2010,58474,5565772,海淀区,public_trend_based
2016-04-07,111.8,3,24,2015,57488,6426913,海淀区,public_trend_based
2016-04-17,85.2,1,17,2010,61918,5276632,海淀区,public_trend_based
2016-04-21,97.5,2,23,2015,77981,7605448,海淀区,public_trend_based
2016-04-23,112.1,2,1,2020,61806,6927853,海淀区,public_trend_based
2016-04-12,103.7,2,24,2010,75045,7781419,海淀区,public_trend_based
2016-04-23,102.0,3,6,2000,57924,5906739,海淀区,public_trend_based
2016-04-04,99.3,2,14,2020,74572,7406787,海淀区,public_trend_based
2016-04-05,96.8,2,13,2020,59884,5797947,海淀区,public_trend_based
2016-04-03,119.8,2,2,1995,53624,6424156,海淀区,public_trend_based
2016-04-25,103.5,4,2,2010,67646,6998025,海淀区,public_trend_based
2016-04-03,126.0,2,8,2010,73635,9275675,海淀区,public_trend_based
2016-04-17,68.7,3,8,2010,68666,4719167,海淀区,public_trend_based
2016-04-09,107.6,3,3,2000,45587,4904131,海淀区,public_trend_based
2016-04-06,91.7,3,14,2015,90002,8250287,海淀区,public_trend_based
2016-04-22,79.3,3,14,1995,64666,5128786,海淀区,public_trend_based
2016-04-23,75.2,2,9,1995,54859,4127496,海淀区,public_trend_based
2016-04-21,127.0,2,4,2015,59045,7500098,海淀区,public_trend_based
2016-04-26,88.9,3,7,2015,74934,6659555,海淀区,public_trend_based
2016-04-19,75.5,3,2,2000,63963,4827293,海淀区,public_trend_based
2016-04-14,119.9,2,13,1995,56795,6807159,海淀区,public_trend_based
2016-04-19,99.7,2,2,2010,56692,5652735,海淀区,public_trend_based
2016-04-05,129.3,3,11,2015,68441,8847159,海淀区,public_trend_based
2016-04-09,117.8,2,7,1995,50915,5995898,海淀区,public_trend_based
2016-04-21,93.7,3,2,2015,70326,6587341,海淀区,public_trend_based
2016-04-14,108.7,2,14,2005,58612,6369742,海淀区,public_trend_based
2016-04-24,88.1,2,21,2005,65276,5750427,海淀区,public_trend_based
2016-04-24,84.4,2,12,2010,58077,4900250,海淀区,public_trend_based
2016-04-11,74.0,1,24,2010,57482,4251999,海淀区,public_trend_based
2016-04-21,94.6,1,12,2010,61678,5836643,海淀区,public_trend_based
2016-04-21,46.5,2,18,1995,55678,2590482,海淀区,public_trend_based
2016-04-15,88.7,4,22,2005,81213,7201216,海淀区,public_trend_based
2016-04-09,101.5,1,11,2020,66814,6784433,海淀区,public_trend_based
2016-04-09,88.9,4,3,2015,75507,6714269,海淀区,public_trend_based
2016-04-11,70.3,2,1,2015,72766,5118984,海淀区,public_trend_based
2016-04-09,96.2,2,23,2010,62232,5985699,海淀区,public_trend_based
2016-04-05,101.6,1,21,2010,61467,6246020,海淀区,public_trend_based
2016-04-09,99.9,3,9,2020,63549,6347433,海淀区,public_trend_based
2016-04-27,81.6,3,12,2015,73390,5991215,海淀区,public_trend_based
2016-04-11,46.2,1,2,2010,55260,2551966,海淀区,public_trend_based
2016-04-13,49.4,3,16,2005,63496,3135000,海淀区,public_trend_based
2016-04-24,75.8,2,21,2010,64510,4891034,海淀区,public_trend_based
2016-04-17,89.5,2,15,2000,60277,5397747,海淀区,public_trend_based
2016-04-27,62.7,3,6,1995,69571,4364457,海淀区,public_trend_based
2016-04-24,147.2,2,3,2020,62434,9192071,海淀区,public_trend_based
2016-04-12,47.7,1,8,2020,62398,2975162,海淀区,public_trend_based
2016-04-26,81.5,2,4,2000,73600,6001739,海淀区,public_trend_based
2016-04-12,123.2,3,19,2015,76873,9471610,海淀区,public_trend_based
2016-04-16,128.7,3,21,2015,68779,8852655,海淀区,public_trend_based
2016-04-08,126.2,2,3,2000,68124,8597116,海淀区,public_trend_based
2016-04-03,131.3,4,11,2010,67291,8836730,海淀区,public_trend_based
2016-05-07,64.3,3,8,2000,70125,4509415,海淀区,public_trend_based
2016-05-10,61.1,2,22,2005,69337,4238737,海淀区,public_trend_based
2016-05-08,83.5,3,12,1995,54357,4540393,海淀区,public_trend_based
2016-05-20,71.5,2,16,2015,64121,4587785,海淀区,public_trend_based
2016-05-08,108.8,2,20,2005,73979,8046755,海淀区,public_trend_based
2016-05-05,136.6,2,19,2005,70683,9655977,海淀区,public_trend_based
2016-05-01,112.7,1,2,2020,72439,8166610,海淀区,public_trend_based
2016-05-26,111.3,2,22,1995,77740,8655450,海淀区,public_trend_based
2016-05-25,126.0,3,2,2005,71735,9041678,海淀区,public_trend_based
2016-05-18,83.7,4,5,2005,74486,6233100,海淀区,public_trend_based
2016-05-22,53.6,3,9,2005,62640,3358542,海淀区,public_trend_based
2016-05-07,168.4,3,15,2020,75529,12719600,海淀区,public_trend_based
2016-05-15,121.2,2,10,2020,68523,8306405,海淀区,public_trend_based
2016-05-11,119.1,3,5,2020,76167,9071521,海淀区,public_trend_based
2016-05-25,106.6,1,12,2000,60139,6412820,海淀区,public_trend_based
2016-05-24,89.9,1,7,2020,70894,6372691,海淀区,public_trend_based
2016-05-12,150.4,1,5,2010,66354,9981856,海淀区,public_trend_based
2016-05-15,69.2,2,20,2020,76028,5262439,海淀区,public_trend_based
2016-05-16,61.4,1,6,2020,63130,3874884,海淀区,public_trend_based
2016-05-11,80.6,3,7,2000,58626,4727288,海淀区,public_trend_based
2016-05-16,50.2,1,19,2005,59379,2978827,海淀区,public_trend_based
2016-05-03,95.3,2,21,2010,67654,6448273,海淀区,public_trend_based
2016-05-26,102.0,2,16,2005,74176,7566733,海淀区,public_trend_based
2016-05-15,70.4,2,14,2005,70485,4960007,海淀区,public_trend_based
2016-05-07,103.9,3,18,2015,67645,7029029,海淀区,public_trend_based
2016-05-23,129.3,3,17,2000,70568,9121950,海淀区,public_trend_based
2016-05-15,72.6,1,18,2010,52089,3783390,海淀区,public_trend_based
2016-05-15,70.5,3,13,2015,67155,4731670,海淀区,public_trend_based
2016-05-24,80.4,2,8,2010,63149,5077799,海淀区,public_trend_based
2016-05-05,69.0,4,24,1995,82434,5685362,海淀区,public_trend_based
2016-05-05,41.6,1,24,2015,65079,2706573,海淀区,public_trend_based
2016-05-10,40.0,3,20,2015,65416,2616640,海淀区,public_trend_based
2016-05-12,130.3,2,14,2000,64240,8369759,海淀区,public_trend_based
2016-05-01,100.8,4,4,2020,83603,8427829,海淀区,public_trend_based
2016-05-18,64.0,3,8,2005,63680,4077570,海淀区,public_trend_based
2016-05-18,111.3,3,17,2005,88390,9840393,海淀区,public_trend_based
2016-05-20,106.6,2,15,2020,66899,7133488,海淀区,public_trend_based
2016-05-03,92.3,2,3,2020,73789,6808631,海淀区,public_trend_based
2016-05-25,85.1,3,10,2010,67530,5749407,海淀区,public_trend_based
2016-05-24,103.7,3,15,2005,68853,7141509,海淀区,public_trend_based
2016-05-18,80.9,1,22,2000,63082,5100255,海淀区,public_trend_based
2016-05-14,64.8,2,18,2000,63981,4146356,海淀区,public_trend_based
2016-05-05,50.1,1,1,1995,57032,2854951,海淀区,public_trend_based
2016-05-13,129.2,2,7,2020,70617,9123126,海淀区,public_trend_based
2016-05-10,101.6,2,22,2000,57898,5881435,海淀区,public_trend_based
2016-05-22,101.7,2,9,2000,62058,6313590,海淀区,public_trend_based
2016-05-06,68.8,2,1,2020,66834,4596041,海淀区,public_trend_based
2016-05-16,129.9,2,13,2000,63916,8301819,海淀区,public_trend_based
2016-05-05,59.0,3,16,1995,70895,4181959,海淀区,public_trend_based
2016-05-09,77.7,2,24,2000,54222,4214703,海淀区,public_trend_based
2016-05-17,84.7,3,14,2005,65249,5524789,海淀区,public_trend_based
2016-05-14,106.3,2,6,2020,60808,6465639,海淀区,public_trend_based
2016-05-09,117.2,1,4,2015,57001,6682840,海淀区,public_trend_based
2016-05-07,92.9,2,21,2015,68951,6404373,海淀区,public_trend_based
2016-05-27,111.7,2,10,2020,68093,7604043,海淀区,public_trend_based
2016-05-19,101.3,3,3,2020,82633,8372273,海淀区,public_trend_based
2016-05-03,63.7,4,12,2020,78350,4991557,海淀区,public_trend_based
2016-05-12,55.8,2,6,2020,90453,5048232,海淀区,public_trend_based
2016-05-23,40.0,2,11,2015,65262,2610480,海淀区,public_trend_based
2016-05-19,90.5,4,11,2005,57771,5226327,海淀区,public_trend_based
2016-05-27,86.1,1,6,2015,69180,5957210,海淀区,public_trend_based
2016-05-17,61.4,3,7,2005,59792,3669897,海淀区,public_trend_based
2016-05-18,82.6,2,8,2015,67078,5543186,海淀区,public_trend_based
2016-05-07,99.8,2,14,2010,72084,7194962,海淀区,public_trend_based
2016-05-23,124.4,2,18,2020,56399,7013670,海淀区,public_trend_based
2016-05-08,91.8,3,11,2000,66408,6094312,海淀区,public_trend_based
2016-05-11,61.7,3,18,1995,76887,4740550,海淀区,public_trend_based
2016-05-22,68.7,3,14,2010,69763,4790095,海淀区,public_trend_based
2016-05-09,104.6,2,16,2005,60694,6345589,海淀区,public_trend_based
2016-05-04,82.6,1,10,2005,63308,5226219,海淀区,public_trend_based
2016-06-21,71.5,1,3,2015,73062,5220641,海淀区,public_trend_based
2016-06-01,90.5,1,19,2005,64703,5857134,海淀区,public_trend_based
2016-06-19,179.1,3,18,1995,61708,11049222,海淀区,public_trend_based
2016-06-10,130.1,2,5,2020,66079,8593782,海淀区,public_trend_based
2016-06-17,79.0,4,24,2015,90798,7175086,海淀区,public_trend_based
2016-06-25,65.7,3,19,2000,83387,5479797,海淀区,public_trend_based
2016-06-20,77.1,2,15,2000,65878,5078952,海淀区,public_trend_based
2016-06-09,40.0,2,19,2000,57104,2284160,海淀区,public_trend_based
2016-06-07,103.6,1,3,2005,61318,6349500,海淀区,public_trend_based
2016-06-07,75.4,2,4,2015,63875,4817946,海淀区,public_trend_based
2016-06-14,92.8,3,6,2010,77361,7176945,海淀区,public_trend_based
2016-06-20,63.6,2,23,2015,69276,4405162,海淀区,public_trend_based
2016-06-03,80.2,3,20,2015,78494,6294421,海淀区,public_trend_based
2016-06-02,115.1,3,12,2020,81013,9322133,海淀区,public_trend_based
2016-06-27,111.6,3,3,2020,69289,7734132,海淀区,public_trend_based
2016-06-13,103.3,2,20,2020,63108,6516835,海淀区,public_trend_based
2016-06-21,71.0,2,3,2015,68999,4898749,海淀区,public_trend_based
2016-06-11,70.7,2,20,2000,67312,4761875,海淀区,public_trend_based
2016-06-19,98.8,2,17,1995,67522,6669197,海淀区,public_trend_based
2016-06-26,92.7,2,3,2005,75528,7001884,海淀区,public_trend_based
2016-06-23,139.7,4,7,2000,79846,11152965,海淀区,public_trend_based
2016-06-05,109.5,3,18,2010,68144,7459786,海淀区,public_trend_based
2016-06-04,94.1,3,12,1995,72408,6812176,海淀区,public_trend_based
2016-06-19,88.9,1,17,2005,61206,5441821,海淀区,public_trend_based
2016-06-08,40.0,2,4,1995,64008,2560320,海淀区,public_trend_based
2016-06-15,88.6,3,7,2010,73836,6542118,海淀区,public_trend_based
2016-06-25,85.3,2,10,2005,63582,5425152,海淀区,public_trend_based
2016-06-07,77.4,2,6,2020,68846,5328628,海淀区,public_trend_based
2016-06-09,116.1,2,12,1995,71353,8286445,海淀区,public_trend_based
2016-06-22,100.4,1,15,2015,68793,6906137,海淀区,public_trend_based
2016-06-27,79.1,3,14,2020,80864,6394858,海淀区,public_trend_based
2016-06-07,132.7,1,6,1995,57242,7596619,海淀区,public_trend_based
2016-06-17,100.6,2,1,2020,76601,7709499,海淀区,public_trend_based
2016-06-07,82.0,2,10,1995,65603,5379907,海淀区,public_trend_based
2016-06-19,99.2,2,14,2015,65079,6453003,海淀区,public_trend_based
2016-06-24,105.0,4,17,2020,75700,7950471,海淀区,public_trend_based
2016-06-13,40.0,2,13,1995,66807,2672280,海淀区,public_trend_based
2016-06-22,74.5,1,24,2000,58638,4366631,海淀区,public_trend_based
2016-06-25,112.0,3,22,2005,75237,8424022,海淀区,public_trend_based
2016-06-01,108.5,2,24,2000,74956,8133000,海淀区,public_trend_based
2016-06-21,128.8,3,6,2015,81529,10502290,海淀区,public_trend_based
2016-06-19,74.3,2,17,2000,75642,5621056,海淀区,public_trend_based
2016-06-03,101.0,1,11,2020,61787,6240778,海淀区,public_trend_based
2016-06-07,113.7,1,3,1995,60587,6886566,海淀区,public_trend_based
2016-06-26,49.7,2,23,2000,70036,3483627,海淀区,public_trend_based
2016-06-14,79.9,3,23,1995,73631,5885214,海淀区,public_trend_based
2016-06-18,98.9,3,17,2000,71445,7069360,海淀区,public_trend_based
2016-06-02,90.6,1,22,2010,51573,4674063,海淀区,public_trend_based
2016-06-25,59.1,2,9,2020,75330,4452667,海淀区,public_trend_based
2016-06-02,80.6,4,18,2015,72297,5825843,海淀区,public_trend_based
2016-06-27,123.0,4,4,2015,71953,8851190,海淀区,public_trend_based
2016-06-14,110.1,3,14,2010,58980,6490902,海淀区,public_trend_based
2016-06-13,97.4,2,24,1995,48319,4706318,海淀区,public_trend_based
2016-06-06,40.0,2,9,1995,59157,2366280,海淀区,public_trend_based
2016-06-17,61.2,2,21,1995,63566,3892866,海淀区,public_trend_based
2016-06-11,68.4,3,13,1995,81554,5577519,海淀区,public_trend_based
2016-06-08,92.0,1,14,2010,80592,7412855,海淀区,public_trend_based
2016-06-10,90.3,4,12,2010,86441,7807113,海淀区,public_trend_based
2016-06-19,76.7,2,10,1995,51001,3910871,海淀区,public_trend_based
2016-06-09,76.5,3,13,2020,76804,5873973,海淀区,public_trend_based
2016-06-09,157.7,1,19,1995,62138,9797413,海淀区,public_trend_based
2016-06-25,92.0,2,15,2005,69002,6347918,海淀区,public_trend_based
2016-06-04,62.8,2,19,2020,86644,5439297,海淀区,public_trend_based
2016-06-25,109.0,1,16,2000,64646,7048260,海淀区,public_trend_based
2016-06-14,87.5,2,2,2010,58067,5082870,海淀区,public_trend_based
2016-06-02,69.7,4,11,2000,74627,5202683,海淀区,public_trend_based
2016-06-21,67.8,2,11,2015,71728,4866210,海淀区,public_trend_based
2016-06-22,114.0,2,8,2005,67813,7730462,海淀区,public_trend_based
2016-06-06,47.2,2,16,2005,74238,3503101,海淀区,public_trend_based
2016-06-21,55.3,3,17,2010,74922,4145432,海淀区,public_trend_based
2016-06-24,160.1,2,13,2005,68347,10942480,海淀区,public_trend_based
2016-06-01,71.2,2,1,2000,61589,4385618,海淀区,public_trend_based
2016-06-22,80.6,1,4,2010,57954,4673409,海淀区,public_trend_based
2016-06-14,69.4,4,2,2010,94345,6547771,海淀区,public_trend_based
2016-06-12,60.1,4,23,2015,64273,3862025,海淀区,public_trend_based
